"id","obs_count","std","median","mean","skew","y"
1420,2954,7.64666417901397,3,5.91983967935872,3.29497855358987,0
1421,277,5.54604848934391,2,4.26153846153846,4.87700063501955,0
1422,846,4.42699616567619,2,4.10679611650485,2.6468727343744,0
1423,487,3.90989863001837,2,3.47857142857143,3.14018692845254,0
1424,1057,3.44392966588727,2,3.68292682926829,2.27885908687897,0
1425,2404,4.30704193227185,2,4.0954003407155,2.88302262432646,0
1426,943,4.07451300236183,2,3.92916666666667,3.37187275331614,0
1427,149,2.60681994086313,2,2.98,2.92449852021574,0
1428,1993,7.40089141581675,3,6.09480122324159,3.42189591382803,0
1429,174,2.00069432392302,1,2.14814814814815,2.62370373713218,0
1430,1393,6.08858240914914,3,4.83680555555556,3.38532373469358,0
1431,4908,8.54919189172262,4,6.48348745046235,8.01911902528397,0
1432,722,6.93812288826008,4,5.640625,4.04229693537482,0
1433,137,1.19273910905884,1,1.7125,2.46243972127981,0
1434,3787,7.50923218777665,3,5.30392156862745,10.5600341496095,0
1435,362,7.78878413945596,4,6.96153846153846,1.92606641205366,0
1436,3518,6.66888085577735,4,6.20458553791887,2.51352652468066,0
1437,160,3.16411352543778,3,3.80952380952381,1.74045441649153,0
1438,134,1.61136891591699,2,2.16129032258065,2.66856378494214,0
1439,139,1.83269624057127,2,2.78,1.41647672239009,0
1440,104,3.52741941751127,4,4.52173913043478,1.81740139662232,0
1441,9413,10.8677289629681,6,9.11229428848016,5.75802728703469,0
1442,2373,4.67677633390478,3,4.45215759849906,3.29082476565879,0
1443,2925,7.60604047399832,3,6.06846473029046,3.74233436303195,0
1444,472,2.98280380917111,2,3.23287671232877,2.62607367592414,0
1445,720,4.42271736927481,3,4.55696202531646,1.57488013665992,0
1446,2638,6.87890057952268,4,6.595,2.23215249686927,0
1447,1137,5.16411919791759,2,3.79,4.31164781730067,0
1448,2304,8.40720984295959,4,7.38461538461539,2.2323471819331,0
1449,199,2.91385095599504,2,3.15873015873016,1.60320906472794,0
1450,2857,7.60296470103147,3,5.84253578732106,5.25384185448099,0
1451,203,3.47925638085432,3,3.83018867924528,2.12101696579303,0
1452,997,9.16349608282897,3,6.00602409638554,6.33952938525175,0
1453,1315,10.3074234545977,4,5.92342342342342,8.57510437344638,0
1454,1064,3.7452097252178,2,3.86909090909091,2.15014891731018,0
1455,1985,10.2781165533712,3,5.16927083333333,10.5062583795392,0
1456,1788,12.3198186923894,3,6.29577464788732,7.57392459875105,1
1457,1424,9.10246065516778,3,5.1970802919708,8.07582987071132,0
1458,4906,7.63912174606907,4,6.65671641791045,2.53863388885301,0
1459,2743,7.72538604454324,3,5.51911468812877,4.1775555937048,0
1460,2908,4.25954441430101,3,4.13655761024182,3.19470311097182,0
1461,576,3.28478648281947,2,3.78947368421053,1.15925114539001,0
1462,662,4.42730216879173,2,3.39487179487179,4.99661182669924,0
1463,629,5.1443039431994,2,3.72189349112426,3.25930020723016,0
1464,198,1.95838992883976,1,2.2247191011236,2.19381916310281,0
1465,532,2.474049046411,2,2.95555555555556,1.85785908722492,0
1466,2400,21.8617148152263,7,14.4578313253012,2.93545558488916,0
1467,263,5.27501218667217,2,4.24193548387097,2.81069255293318,0
1468,158,4.89476558772023,3,4.38888888888889,2.46860823495597,0
1469,111,0.5479731167852,1,1.18085106382979,4.49312516585984,0
1470,3096,8.97087436441175,3,6.38350515463918,3.77889216416866,0
1471,2198,6.12413304767557,3,5.08796296296296,4.2169275114716,0
1472,1261,7.61284522987556,3,5.38888888888889,3.89132874238372,0
1473,525,10.6831190322894,5,8.33333333333333,2.83316681797174,0
1474,611,3.60702339341149,3,4.12837837837838,1.95580576300409,0
1475,2112,11.0728317179781,3,5.17647058823529,16.1649433414511,0
1476,4205,5.18484117668667,4,5.24968789013733,2.33184283294477,0
1477,1451,5.5179770523604,3,4.85284280936455,3.06987057667153,0
1478,5253,6.39827756494115,5,6.71739130434783,2.35511491139585,0
1479,167,2.73311822743609,3,3.5531914893617,0.920598009232384,0
1480,1075,4.53878672932782,3,4.4238683127572,2.874320470382,0
1481,855,8.51034961629634,3,4.97093023255814,5.59436919579822,0
1482,206,2.57736075502411,2,3.16923076923077,1.85198486569045,0
1483,2059,9.87386349232842,4,7.59778597785978,3.50954822245298,0
1484,1213,9.96640860072887,3,5.13983050847458,9.17425182073054,0
1485,198,3.03283913314689,3,3.73584905660377,1.36259467599306,0
1486,1067,5.19690023193878,4,5.5,1.69215656111592,0
1487,3802,16.2945829628894,6,13.2937062937063,2.26941221321507,0
1488,3669,6.30288386097624,3,5.02602739726027,3.13724788476859,0
1489,163,1.09493523165164,1,1.68041237113402,1.83528946101001,0
1490,729,5.39258588410815,3,5.0625,2.54359670086349,0
1491,1541,5.12991301590304,3,4.72699386503067,3.18149344824448,0
1492,147,2.40643077833315,2,3.26666666666667,1.08431302245647,0
1493,447,8.94396162691449,5,9.51063829787234,1.09056138079555,0
1494,1637,7.71136243799169,4,6.79253112033195,3.41656240986415,0
1495,1527,8.14726816443376,4,6.61038961038961,2.60590556353907,0
1496,1362,5.47714775487074,3,3.97084548104956,9.96997441500188,0
1497,1441,14.3273675182662,3,4.23823529411765,17.2937559604454,0
1498,2112,6.77339744653274,4,6.51851851851852,2.15902987099302,0
1499,745,4.27663953155214,3,4.35672514619883,2.7879308620711,0
1500,379,5.51848815207515,2,3.15833333333333,6.43188490462979,0
1501,1766,5.14135860425968,3,4.79891304347826,3.07881538587523,0
1502,1149,3.79564620082046,2,3.35964912280702,3.63934872697858,0
1503,1450,6.11157787139892,4,5.43071161048689,3.59472572542406,0
1504,707,12.628166686805,2,4.87586206896552,9.42666035545576,0
1505,581,3.54525580219452,2,2.9492385786802,7.80368270171238,0
1506,837,9.61190936845344,3,4.67597765363128,9.62689943109197,0
1507,1467,7.56260987955625,3,5.18374558303887,4.71918323026405,0
1508,176,2.33897572741064,1.5,2.51428571428571,2.01709813633894,0
1509,3264,7.3921314102136,5,7.43507972665148,1.84286746575577,0
1510,1161,7.84499141540876,4,6.71098265895954,2.92159075881907,0
1511,1105,5.2612940645059,3,4.47368421052632,4.29106438426051,0
1512,1088,5.2088233704121,3,5.06046511627907,2.86753677384604,0
1513,4432,7.28739965338216,4,6.47007299270073,2.65002316462207,0
1514,907,5.6827089647277,3,5.36686390532544,2.7276507159261,0
1515,6056,15.6411975199979,5,8.03183023872679,18.007010459612,0
1516,2737,5.45633701465071,4,5.49598393574297,2.23042971874657,0
1517,1809,6.12639850597811,3,5.61801242236025,3.11855153595692,0
1518,1762,6.91662039644867,3,5.70226537216829,3.13898694640337,0
1519,357,3.44728195255507,2,3.10434782608696,2.8663849590937,0
1520,307,6.8782707337532,2,3.69879518072289,6.48348588050087,0
1521,193,3.59464464469421,2,3.11290322580645,4.5004468625404,0
1522,3004,15.5084879069118,6,9.72168284789644,7.70322739281064,1
1523,111,1.52244932899634,2,2.09433962264151,1.60184446108573,0
1524,112,1.9136723282184,1,2.15384615384615,2.4605390896532,0
1525,3314,7.66569119468253,3,5.90730837789661,6.1140182473395,0
1526,555,4.82462066497076,2,3.13559322033898,9.11707722306657,0
1527,479,4.55974528531245,2,3.7421875,2.61490453429858,0
1528,2001,8.34517053370892,5,7.84705882352941,2.1640418203322,0
1529,274,5.15953147362456,2,4.49180327868852,2.89130687409803,0
1530,7834,19.3050598257438,5,11.6751117734724,4.83037277699439,0
1531,145,3.07077821541763,2,3.37209302325581,1.81414057833564,0
1532,3334,8.64327903063609,4,6.72177419354839,3.36555696334764,0
1533,1798,5.22965239433746,3,4.11441647597254,9.62986355312627,0
1534,1099,14.8642772949625,2,5.41379310344828,11.3639740243554,0
1535,112,0.699223693674773,1,1.17894736842105,6.60503968905946,0
1536,3116,7.5342401542429,3,5.79182156133829,5.25464742959917,0
1537,1133,2.34912895240545,2,2.98944591029024,1.8431364318406,0
1538,3173,10.3147451468101,3,6.85313174946004,4.6635637993047,0
1539,666,13.7587631841105,3,6.59405940594059,7.48504625035045,0
1540,2236,14.079103775474,3,5.9468085106383,10.6453775850756,0
1541,154,2.42899156029822,2,2.75,2.08701319719547,0
1542,2185,13.0798403846712,3,6.20738636363636,13.3144654919543,0
1543,115,1.48636335332231,2,2.21153846153846,1.74501928690351,0
1544,1461,4.73851479114707,3,4.95254237288136,2.92257477061669,0
1545,1912,6.92344309536602,3,5.82926829268293,2.52356375501002,0
1546,3226,7.53843203527447,4,6.72083333333333,2.79872799195212,0
1547,646,5.58205802852675,3,4.58156028368794,3.21043647082406,0
1548,11404,13.5594870108728,6,10.0653133274492,5.96053752646905,1
1549,1171,8.64840031329716,6,8.80451127819549,1.962060023677,0
1550,2182,3.76073208615554,3,3.996336996337,2.69628195520122,0
1551,1923,6.42345160210635,3,5.4169014084507,4.44250333381646,0
1552,137,2.64447581983149,2,3.51282051282051,1.39775696846082,0
1553,5359,10.4985675266123,4,7.18364611260054,8.93950476845933,0
1554,868,2.91897757914084,2,3.1,2.61858556265695,0
1555,218,3.12136313193746,4,4.54166666666667,0.722937171007578,0
1556,1359,336.444619726423,29,169.875,2.47540484347452,0
1557,1920,7.20673785595204,4,6.07594936708861,3.28894810445524,0
1558,149,4.04669335736023,1,2.40322580645161,6.11529565391771,0
1559,299,4.04991575118434,2,3.78481012658228,2.81337298005487,0
1560,380,4.01291773799686,3,3.95833333333333,3.25313485540177,0
1561,184,3.94318390828316,2,3.17241379310345,3.67054023052018,0
1562,259,2.17522962733223,2,2.84615384615385,1.65888630007754,0
1563,2493,5.8498848726871,4,5.75750577367206,2.66367534743423,0
1564,15364,48.6701861838122,7,12.4103392568659,31.7531780411222,0
1565,6682,18.8360722829262,5,10.7083333333333,6.72252769717685,0
1566,6230,10.5122318731238,5,8.00771208226221,4.63887905373575,0
1567,1035,3.99988469798075,2,3.50847457627119,2.63983086538303,0
1568,5724,13.7952187879434,5,8.63348416289593,7.1551597895799,0
1569,1807,5.64521746429443,3,4.92370572207084,2.51240374200387,0
1570,2634,5.26527636150647,3,4.45685279187817,3.92637334356883,0
1571,1965,8.76543098531542,4,7.14545454545455,3.38968710710969,0
1572,1618,7.68596131444468,3,5.88363636363636,3.16159996628187,0
1573,914,3.43495507025367,2,3.64143426294821,2.63112093306455,0
1574,6883,10.2307191473718,4,7.84834663625998,4.19747653214989,0
1575,21852,18.0776174125208,9,13.4556650246305,15.1557771198993,0
1576,1738,6.88107681941864,3,5.17261904761905,4.46300028380524,1
1577,2727,9.82706759338868,3,5.44311377245509,13.8028862798135,0
1578,6573,12.7930083919541,4,7.83432657926102,7.74560241217277,0
1579,1879,7.12639967379809,2,4.83033419023136,3.64322937971414,0
1580,1485,2.84518786815942,3,3.4696261682243,2.11372910377274,0
1581,136,4.34754939831062,5,5.91304347826087,0.707909661570252,0
1582,105,6.47908131015933,2,3.38709677419355,4.98119989439327,0
1583,2075,5.97533990690122,3,4.69457013574661,5.1187519563926,0
1584,994,4.96529140223361,3,4.71090047393365,3.39547071250943,0
1585,4129,7.24109706624665,5,7.2693661971831,2.32999887224454,0
1586,664,4.51981414293022,3,4.54794520547945,2.47213909579203,0
1587,1147,6.97789384587799,3,4.86016949152542,6.14577984132177,0
1588,1544,5.58018559591101,4,5.37979094076655,2.70942737711304,0
1589,1599,4.41852925281211,3,4.40495867768595,2.45180793606537,0
1590,2251,5.80310303385012,3,4.58452138492872,6.21525824777548,0
1591,1469,5.11402784394113,3,4.83223684210526,2.31158842359773,0
1592,393,4.29058051441859,2,2.86861313868613,8.72774133771647,0
1593,625,5.75823500954618,3,5.08130081300813,2.86253795408538,0
1594,5169,9.27112900414182,5,8.12735849056604,3.24731094925943,0
1595,2701,5.38042234962051,3,5.04859813084112,2.85684120023034,0
1596,264,4.45535069889564,2,3.38461538461538,4.47640737304455,0
1597,5124,6.59034401579774,5,6.75098814229249,2.78566556728717,0
1598,1032,11.6721119982096,5,9.38181818181818,2.39098816868097,0
1599,5286,27.2760671690962,4,7.03861517976032,25.6410805282342,0
1600,497,4.06556102290451,4,5.40217391304348,1.20429256039352,0
1601,4218,7.77241931553856,4,6.26745913818722,7.08252470866571,0
1602,2065,3.70802072658967,3,4.36575052854123,2.15292475556802,0
1603,5782,8.26195869770038,5,7.38441890166028,4.56497282835726,0
1604,152,3.521017420666,2,3.53488372093023,1.69719207835531,0
1605,355,6.57255135944551,5,6.96078431372549,2.53470855862733,0
1606,305,3.80877803546712,3,3.76543209876543,2.20888011086371,0
1607,471,3.85938340863412,3,4.24324324324324,2.08325754451767,0
1608,3902,10.2318695394845,6,9.18117647058824,2.85337946035631,0
1609,195,3.69309323800768,2,2.86764705882353,4.31747658963643,0
1610,1417,4.97355596413569,3,4.51273885350319,3.01485566414707,0
1611,198,4.76086991556598,2,3.88235294117647,2.95687250474625,0
1612,3492,14.7398997276024,8,12.8856088560886,3.37792964822262,0
1613,4519,10.9915569730264,5,8.09856630824373,5.35754106751064,0
1614,177,3.3148398551523,2.5,3.54,2.64674099270407,0
1615,2010,4.16147774095335,2,3.03625377643505,7.68901770258371,0
1616,3468,6.89564811354923,4,5.34360554699538,8.36286338525826,0
1617,986,6.48019241703038,3,4.95477386934673,3.8837337825954,0
1618,1378,3.84283855455664,3,3.99420289855072,2.05345797854434,0
1619,408,3.20556947759297,3,3.67567567567568,1.93071087614173,0
1620,1468,5.14146468919359,3,4.73548387096774,3.15911627079964,0
1621,827,6.91501737921994,3,5.99275362318841,3.26727849367435,0
1622,980,2.31668391297372,2,2.48101265822785,2.91103152670685,0
1623,883,2.96348895814159,2,2.99322033898305,2.43670685062923,0
1624,114,0.482977563384339,1,1.12871287128713,5.77525655614063,0
1625,2909,17.1521471366209,3,5.94887525562372,18.7965469587325,0
1626,1792,7.86986332546509,3,5.68888888888889,4.14690168632035,0
1627,107,0.507573893764502,1,1.17582417582418,3.41214023946908,0
1628,142,3.26799601893851,2,3.15555555555556,2.43934875105883,0
1629,278,7.16441263792472,3,5.34615384615385,2.34183757896057,0
1630,1165,3.9126501743597,2,2.93450881612091,10.5551512100893,0
1631,1964,4.55108852871873,3,4.84938271604938,1.82483544895611,0
1632,777,4.47332412368551,3,4.24590163934426,2.95141316839813,0
1633,1632,5.2264456463625,3,4.37533512064343,5.59842340020983,0
1634,1640,7.18572819098313,4,6.30769230769231,2.93729835022248,0
1635,1734,11.2115676031633,3,5.36842105263158,12.8637047142206,0
1636,662,5.11326593269211,3,4.2987012987013,3.53737829315258,0
1637,2772,9.25141656210627,4,7.41176470588235,3.31051971528135,0
1638,308,2.54974733882902,2,2.85185185185185,2.24347650101038,0
1639,3857,8.11391827925968,4,6.93705035971223,4.99352634477754,0
1640,424,2.66842523732834,2,3.23664122137405,1.94959780966446,0
1641,209,5.67215313916328,1.5,3.60344827586207,3.61217020392685,0
1642,4861,7.2234709050433,4,6.64071038251366,3.03687495752053,0
1643,128,3.34406873418067,3,4.12903225806452,1.14918220962458,0
1644,415,4.2739762012915,3,4.41489361702128,2.42066476026439,0
1645,4088,10.1838620347737,5,8.24193548387097,3.42162967373703,1
1646,667,4.91772222625782,3,4.73049645390071,2.47593898956726,0
1647,910,9.70656039629908,4,7.45901639344262,3.40522969022071,0
1648,527,11.1580057759518,3,8.63934426229508,1.84937398411583,0
1649,560,3.56387318138288,2,3.70860927152318,2.0999154035794,0
1650,126,3.7367048268445,3.5,4.5,0.928818416760544,0
1651,642,10.7437089005369,4,7.82926829268293,2.73104697255545,0
1652,994,6.22257841083305,3,5.55307262569832,3.52451771747065,0
1653,1875,31.3856021514478,7,22.0588235294118,2.78471153070263,0
1654,2480,12.2621997263861,6,10.5982905982906,2.65010912304554,0
1655,2716,5.4601655354445,4,5.18320610687023,3.10689853391719,0
1656,1783,5.32177189631469,3,5.05099150141643,2.37984375745634,0
1657,4439,12.0448148307261,3,4.66281512605042,25.3769430129833,0
1658,501,3.32588988301737,2,2.86285714285714,3.82767488411688,0
1659,1676,3.20420444710955,2.5,3.52100840336134,2.4055752229935,0
1660,528,3.75769886391655,2,3.96992481203007,2.02681995580395,0
1661,2049,4.62984012580191,3,4.34110169491525,3.53679760808616,0
1662,3369,7.90507499323989,3,5.76883561643836,4.94842189670679,0
1663,1432,6.8424120065469,2,4.50314465408805,3.45162089815909,0
1664,1897,8.27931490754583,4,6.51890034364261,3.01643284830487,0
1665,2858,6.25641820415343,4,5.61493123772102,3.48937984531828,0
1666,1577,7.8448243165061,3,6.20866141732283,2.78071835243187,0
1667,322,4.03568216119109,2,3.74418604651163,2.71430791498484,0
1668,4237,26.6097472641928,3,7.21805792163543,20.1884512911579,0
1669,883,4.88790213707141,2,3.92444444444444,4.05375234032136,0
1670,4440,7.11885422875195,4,5.89641434262948,5.22584890156324,0
1671,685,6.72323543791249,3,4.30817610062893,6.6904761970539,0
1672,105,2.23606797749979,2,3,1.62383973981001,0
1673,450,7.14290014320549,2,4.89130434782609,2.96693821656211,0
1674,2906,6.36217237198457,3,4.81923714759536,4.41821033362586,0
1675,1378,6.11997605922826,3,5.18045112781955,2.70233548666192,0
1676,3365,5.21996644176999,3,4.75954738330976,4.38359348066721,0
1677,367,5.87239993434689,3,5.31884057971014,2.09839174928931,0
1678,3170,10.0120500177844,4,6.99779249448124,8.48359582759881,0
1679,1786,19.8729270525192,4,6.76515151515152,14.4790456918673,0
1680,4500,12.2823758851241,4,8.42696629213483,4.53298054533868,0
1681,7025,11.5082106229143,5,9.42953020134228,2.51569512992045,0
1682,218,3.09674614080926,3,3.75862068965517,1.65117828526973,0
1683,1471,6.76880609611001,3,5.65769230769231,3.43538648499113,0
1684,1758,5.63687168569081,3,4.85635359116022,3.52926543867938,0
1685,2450,19.44638747971,4,7.2700296735905,15.3620363059772,0
1686,2360,10.2439950381645,4,5.8560794044665,11.7324214999867,0
1687,1143,3.59513044253439,2,3.66346153846154,3.27561716585277,0
1688,2971,7.23937101692071,3,5.72447013487476,4.05169728771308,0
1689,2122,7.32145492158545,3,5.56955380577428,4.09893323351091,0
1690,109,2.69677670347288,1,2.79487179487179,2.24932233343344,0
1691,5792,10.2035699732863,4,7.23096129837703,4.73562057130027,0
1692,5245,8.26012834658208,5,6.97473404255319,4.31153268438719,0
1693,156,4.77084642487642,2,3.80487804878049,3.26821846651593,0
1694,994,3.94600726036842,3,4.60185185185185,1.98750115141652,0
1695,5681,17.082020792281,5,8.82142857142857,11.601120977091,0
1696,389,7.99496555769875,3,5.25675675675676,4.52248266659322,0
1697,782,2.42686052641103,2,2.86446886446886,2.0887231333261,0
1698,2810,9.07545886812368,3,4.92119089316988,14.2324534150436,0
1699,356,3.02766899927387,2,2.91803278688525,2.88776949216919,0
1700,9146,12.1427764741053,5,8.36779505946935,11.649360906588,0
1701,1894,6.0332290673677,3,5.07774798927614,3.40111795455032,0
1702,1842,4.05800271757987,3,4.21510297482838,2.20943308643527,0
1703,1100,4.15955237649468,2,3.51437699680511,4.95838310076636,0
1704,7466,11.4221990281259,5,8.78352941176471,6.4002163723045,0
1705,6488,8.57492776826075,4,6.68865979381443,5.90622031513924,0
1706,236,4.74360063981454,2.5,4.37037037037037,2.71385510576135,0
1707,127,2.17240043995061,2,2.76086956521739,1.16471626858136,0
1708,1181,3.93049194742426,3,3.97643097643098,3.02470040081169,0
1709,3735,9.47667658909707,5,7.9468085106383,2.96763517177452,0
1710,4272,8.60915613702298,4,7.32761578044597,2.53851019603275,0
1711,2666,6.35296915172678,4,5.58909853249476,3.42686916372133,0
1712,1664,7.92874186095636,3,5.87985865724382,3.70873593211151,0
1713,1436,5.37446770599352,3,4.64724919093851,4.57207720745929,0
1714,420,4.8960820836063,2,2.65822784810127,9.53034531721992,0
1715,2250,4.80213753947395,3,4.67775467775468,2.95752592843997,0
1716,300,2.24552214502263,2,2.36220472440945,3.11750341809778,0
1717,4309,8.70240306260022,4,6.97249190938511,4.43172727870898,0
1718,171,4.12398428425856,2,3.71739130434783,2.87214194464023,0
1719,1150,2.91624283486717,2,2.67441860465116,4.92912999454343,0
1720,410,3.26142240456495,2,3.12977099236641,3.01830846887585,0
1721,409,4.58929974249642,2,3.43697478991597,4.82290944912918,0
1722,2710,4.98342057991582,3,4.70486111111111,2.38335634812074,0
1723,1065,5.2131636867911,3,4.57081545064378,2.78564358138229,0
1724,1441,2.84692069012215,2,2.87051792828685,4.43416278851577,0
1725,195,2.68594223956617,2,2.78571428571429,4.29134214474158,0
1726,3501,6.8804444865853,4,5.98461538461538,3.15904177528525,0
1727,3993,11.9006551358545,4,5.63187588152327,19.3213400093159,0
1728,1188,7.23058109332454,2,4.09655172413793,9.53708449680737,0
1729,149,2.58680932648359,2,2.70909090909091,2.3854901494853,0
1730,359,3.01017641999779,2,3.29357798165138,2.02970625883999,0
1731,954,7.88732314493328,4,6.81428571428571,2.34424571397731,0
1732,155,9.50041770176114,3,5.53571428571429,4.63764308685685,0
1733,1347,7.96967403059887,4,7.12698412698413,2.12589169071736,0
1734,152,3.10187388873591,3,4,1.73206886183869,0
1735,1775,7.08756263768817,3,5.76298701298701,3.04723200031042,0
1736,1938,4.31400171284657,2,3.86826347305389,3.29032788751668,0
1737,9141,33.2084609775067,4,11.6002538071066,16.2653830914158,1
1738,1084,8.5877628317177,3,6.05586592178771,4.86127151290521,0
1739,234,6.9925233511992,3,3.96610169491525,6.53667904999147,0
1740,879,6.57625262942618,2,4.67553191489362,4.14315696831325,0
1741,1740,4.27961575436547,4,4.90140845070423,1.8331853375124,0
1742,2428,11.4105241653369,3,5.59447004608295,10.5025064137939,0
1743,226,3.07655174513386,2,2.43010752688172,5.4157352249627,0
1744,4225,8.2654831384463,4,7.0534223706177,3.46117972076831,0
1745,2020,5.45986999694533,3,4.54954954954955,7.28788929396684,0
1746,598,5.53947865369922,3,5.11111111111111,2.40804246091744,0
1747,1331,7.18291785718655,4,6.49268292682927,2.91118100957661,0
1748,397,1.9597243054211,2,2.52866242038217,1.98041173715068,0
1749,6495,12.8123350834999,5,9.7085201793722,3.31919102364397,0
1750,1043,6.90177006877628,3,5.63783783783784,2.84250705546038,0
1751,102,1.46964755828676,1,2.08163265306122,1.20828269118389,0
1752,1232,4.77463681450703,3,4.21917808219178,4.30044718086375,0
1753,228,2.92066597334091,2,3.35294117647059,2.17625489700772,0
1754,449,1.79518157522132,2,2.27918781725888,2.44445669967851,0
1755,653,3.48839119014819,2,3.13942307692308,4.69109961788434,0
1756,1012,4.32960447607559,2,2.59487179487179,13.4464460138326,0
1757,752,3.29498397513449,3,3.59808612440191,2.39121310149628,0
1758,3439,14.1915761209538,4,6.39219330855019,15.6549100780275,0
1759,357,3.84707681233427,2,3.4,4.15867994261642,0
1760,165,2.13455301891594,2,2.26027397260274,3.07688583871351,0
1761,2645,4.90280684244129,3,4.25925925925926,6.33830901203897,0
1762,261,4.54225444814556,3.5,4.83333333333333,1.88752068783073,0
1763,4183,6.29966228324183,4,5.99283667621776,3.80901714797136,0
1764,2221,12.5299619365862,4,8.13553113553114,4.43198319331787,0
1765,2325,5.41605877026665,3,4.46257197696737,4.96871996291628,0
1766,105,1.81121169521347,2,2.5,1.93959168975127,0
1767,776,3.95520729132481,3,4.08421052631579,4.20902399190499,0
1768,1040,5.09564870637995,3,5.33333333333333,1.86931876670592,0
1769,123,7.84401500690631,2,5.85714285714286,1.96448109410842,0
1770,1152,4.84058544173251,2,4.18909090909091,2.99857710903267,0
1771,787,2.73868976739659,2,3.22540983606557,2.10553227253908,0
1772,3260,13.5006467612816,3,7.78042959427208,4.67433400295703,1
1773,8308,11.9044549202377,6,9.71695906432748,7.93519766624566,0
1774,438,5.30163188577061,2.5,4.46938775510204,2.73702066006496,0
1775,842,3.59424110907269,2.5,4.00952380952381,1.67196469501382,0
1776,1456,8.48447153684318,5,7.78609625668449,2.36886064658895,0
1777,733,4.51801173397902,3,4.52469135802469,1.91279591191169,0
1778,1681,4.96485230939514,3,4.55555555555556,3.11875467178512,0
1779,178,1.61557544968146,1,2.09411764705882,1.66540725997749,0
1780,703,3.94330417382637,3,4.31288343558282,2.01106511003149,0
1781,3664,5.89632689744313,4,5.60244648318043,4.28930403708962,0
1782,835,4.39531371089459,2,4.11330049261084,3.09506417366682,0
1783,721,3.37150444469174,2,3.17621145374449,2.86207893436035,0
1784,1870,4.67208927895893,4,5,2.72068982743298,0
1785,905,7.86852641534188,4,6.15646258503401,3.55708104438716,0
1786,1859,4.17481117244381,5,5.51632047477745,1.68852377496474,0
1787,961,4.08830904705978,2,3.69615384615385,4.09109403953935,0
1788,5948,10.0114349443813,4,7.90957446808511,3.23811185594384,0
1789,2384,9.92593259754641,4,7.45,3.57441337063806,0
1790,1767,5.85350126752773,3,4.75,2.65117411192949,0
1791,460,4.29746462823304,2,3.89830508474576,2.24455007897118,0
1792,3406,7.18980166110817,4,6.36635514018692,3.95636353233716,0
1793,1539,5.42010283707684,3,4.34745762711864,6.51820197283853,0
1794,2053,5.69342521923264,4,5.56368563685637,2.42484249924896,0
1795,403,7.0664902752446,2,5.0375,2.96462076449642,0
1796,1478,6.24161957657502,3,4.92666666666667,4.65514123137148,0
1797,106,2.10577437402152,1.5,2.12,2.90886539775794,0
1798,3065,18.9127530089692,3,7.12790697674419,14.9403714298345,0
1799,892,4.35362921039302,2,3.96444444444444,3.23324204904221,0
1800,191,2.37084604584205,2,2.72857142857143,2.28852932658038,0
1801,405,3.17991284943904,2,3.34710743801653,2.22709619482692,0
1802,1215,3.41208813525289,2,3.59467455621302,2.97026732927865,0
1803,2493,24.2013685980803,4,9.37218045112782,6.26741812920473,0
1804,2337,7.63287953102222,4,6.19893899204244,6.74890549679435,0
1805,335,3.39021361968487,1,2.68,4.21003362764814,0
1806,4228,13.5038799073725,5,8.97664543524416,4.65831565691223,0
1807,1028,6.46276956917331,3,4.91866028708134,3.6030468268399,0
1808,5366,8.85553992768043,5,7.6987087517934,3.12504166193878,0
1809,2540,6.49739278986396,4,6.19512195121951,2.96273707604155,0
1810,569,6.88818556032571,4,6.46590909090909,3.00496307216844,0
1811,816,4.1104762106443,2,3.76036866359447,3.8818742379151,0
1812,1151,2.99972902584737,2,3.15342465753425,2.72067723761927,0
1813,326,3.16442060056188,2,3.50537634408602,1.89315548694029,0
1814,1567,9.81067679609677,2,4.15649867374005,15.0590438017639,0
1815,250,5.17825038714722,3,4.31034482758621,4.26943060236885,0
1816,5127,4.63947360523926,4,4.77374301675978,6.88033640802563,0
1817,1847,5.13321593676507,4,5.27714285714286,2.3890372790449,0
1818,127,1.96141225833277,1,2.30909090909091,1.79479486065529,0
1819,2351,10.229427574453,5,8.90530303030303,3.08719364275794,0
1820,570,6.83467256525412,2,5.32710280373832,2.38437365457105,0
1821,1424,4.38714948801761,2,3.42307692307692,3.61152380360024,0
1822,1222,3.07336769235818,2,3.055,3.68696046653856,0
1823,4614,5.0134150316308,3,4.69857433808554,4.50632603997284,0
1824,2925,7.3395293666904,4,6.94774346793349,2.58118821194903,0
1825,340,2.2610666421511,2,2.11180124223602,5.85443868253456,0
1826,841,5.78421187303403,3,4.33505154639175,5.98847212751595,0
1827,2421,6.78066949266573,3,5.1183932346723,3.48600032510691,0
1828,1208,3.97748117756618,2,3.73993808049536,3.60401606709334,0
1829,3361,5.64628478663909,3,5.10015174506829,3.45262383373211,0
1830,3067,11.1132466567778,3,7.01830663615561,4.19974275860799,0
1831,2267,6.21184887892614,3,5.41050119331742,2.99571067321786,0
1832,3354,11.3439141372135,7,10.1636363636364,2.37542021137299,0
1833,432,3.13539625524739,3,3.456,2.61253758089654,0
1834,174,1.76147034541538,2,2.14814814814815,3.46922236177094,0
1835,223,1.91057720344017,2,2.45054945054945,3.21010161660874,0
1836,213,2.77690790453337,2,2.47674418604651,4.50568490460151,0
1837,2324,7.68583303099965,3,6.31521739130435,2.85297049793381,0
1838,2549,8.02533651370279,4,6.29382716049383,5.65494015273853,0
